"id","herbarium_id","archive_filename","specimen_id","width","height","archive_file_size","jp2file_size","finalized","created_at","jp2filename","message"
"5661","1","prc_443149.tif","443149","7019","10034","211310660","14085353","1","2024-07-08 14:56:41","prc_443149.jp2",NULL
"5662","1","prc_443150.tif","443150","7076","10148","215446376","14361223","1","2024-07-08 14:56:41","prc_443150.jp2",NULL
"5663","1","prc_443151.tif","443151","7076","10005","212411088","14158939","1","2024-07-08 14:56:41","prc_443151.jp2",NULL
"5664","1","prc_443152.tif","443152","6991","9876","207155612","13808568","1","2024-07-08 14:56:41","prc_443152.jp2",NULL
"5665","1","prc_443153.tif","443153","6976","9919","207610340","13838980","1","2024-07-08 14:56:41","prc_443153.jp2",NULL
"5666","1","prc_443154.tif","443154","6948","9805","204400536","13624464","1","2024-07-08 14:56:41","prc_443154.jp2",NULL
"5667","1","prc_443155.tif","443155","7048","9919","209752892","13981532","1","2024-07-08 14:56:41","prc_443155.jp2",NULL
"5668","1","prc_443156.tif","443156","6891","9848","203610668","13572111","1","2024-07-08 14:56:41","prc_443156.jp2",NULL
"5669","1","prc_443168.tif","443168","7005","10148","213285180","14217197","1","2024-07-08 14:56:41","prc_443168.jp2",NULL
"5670","1","prc_443169.tif","443169","6962","10205","213166020","14209159","1","2024-07-08 14:56:41","prc_443169.jp2",NULL
"5671","1","prc_443171.tif","443171","6976","9862","206416084","13759110","1","2024-07-08 14:56:41","prc_443171.jp2",NULL
"5672","1","prc_443172.tif","443172","7034","9762","206021160","13732888","1","2024-07-08 14:56:41","prc_443172.jp2",NULL
"5673","1","prc_443173.tif","443173","7034","9762","206023176","13733176","1","2024-07-08 14:56:41","prc_443173.jp2",NULL
"5674","1","prc_443174.tif","443174","6891","9848","203612064","13572270","1","2024-07-08 14:56:41","prc_443174.jp2",NULL
"5675","1","prc_443175.tif","443175","6876","9962","205520340","13699527","1","2024-07-08 14:56:41","prc_443175.jp2",NULL
"5676","1","prc_443176.tif","443176","6991","9876","207155772","13808148","1","2024-07-08 14:56:41","prc_443176.jp2",NULL
"5677","1","prc_443177.tif","443177","6933","9919","206331684","13753660","1","2024-07-08 14:56:41","prc_443177.jp2",NULL
"5678","1","prc_443178.tif","443178","6933","9862","205144168","13674635","1","2024-07-08 14:56:41","prc_443178.jp2",NULL
"5679","1","prc_443179.tif","443179","6891","9819","203011544","13532174","1","2024-07-08 14:56:41","prc_443179.jp2",NULL
"5680","1","prc_443180.tif","443180","7062","10105","214107864","14272168","1","2024-07-08 14:56:41","prc_443180.jp2",NULL
"5681","1","prc_443181.tif","443181","7177","10077","216992020","14464398","1","2024-07-08 14:56:41","prc_443181.jp2",NULL
"5682","1","prc_443182.tif","443182","6919","10148","210666072","14042618","1","2024-07-08 14:56:41","prc_443182.jp2",NULL
"5683","1","prc_443183.tif","443183","6976","10077","210916020","14059065","1","2024-07-08 14:56:41","prc_443183.jp2",NULL
"5684","1","prc_443184.tif","443184","6962","9862","206001892","13731214","1","2024-07-08 14:56:41","prc_443184.jp2",NULL
"5685","1","prc_443201.tif","443201","9331","13293","372174376","10889126","1","2024-07-08 14:56:41","prc_443201.jp2",NULL
"5686","1","prc_443202.tif","443202","9331","13293","372174376","10762950","1","2024-07-08 14:56:41","prc_443202.jp2",NULL
"5687","1","prc_443203.tif","443203","9331","13405","375309112","19047090","1","2024-07-08 14:56:41","prc_443203.jp2",NULL
"5688","1","prc_443204.tif","443204","9331","13293","372174376","21738756","1","2024-07-08 14:56:41","prc_443204.jp2",NULL
"5689","1","prc_443208.tif","443208","9331","13405","375309112","6256496","1","2024-07-08 14:56:41","prc_443208.jp2",NULL
"5690","1","prc_443212.tif","443212","9331","13293","372174376","19723903","1","2024-07-08 14:56:41","prc_443212.jp2",NULL
"5691","1","prc_443213.tif","443213","9331","13293","372174376","10612137","1","2024-07-08 14:56:41","prc_443213.jp2",NULL
"5692","1","prc_443216.tif","443216","9331","13405","375309112","11906316","1","2024-07-08 14:56:41","prc_443216.jp2",NULL
"5693","1","prc_443226.tif","443226","9251","13437","372979528","12836059","1","2024-07-08 14:56:41","prc_443226.jp2",NULL
"5694","1","prc_443231.tif","443231","9251","13293","368983576","8708865","1","2024-07-08 14:56:41","prc_443231.jp2",NULL
"5695","1","prc_443238.tif","443238","9612","13491","389090888","5765936","1","2024-07-08 14:56:41","prc_443238.jp2",NULL
"5696","1","prc_443239.tif","443239","9612","13491","389090888","10771507","1","2024-07-08 14:56:41","prc_443239.jp2",NULL
"5697","1","prc_443240.tif","443240","9612","13491","389090888","6766781","1","2024-07-08 14:56:41","prc_443240.jp2",NULL
"5698","1","prc_443241.tif","443241","9612","13491","389090888","6708174","1","2024-07-08 14:56:41","prc_443241.jp2",NULL
"5699","1","prc_443242.tif","443242","9612","13491","389090888","11746775","1","2024-07-08 14:56:41","prc_443242.jp2",NULL
"5700","1","prc_443243.tif","443243","9612","13491","389090888","7109977","1","2024-07-08 14:56:41","prc_443243.jp2",NULL
"5701","1","prc_443246.tif","443246","9331","13293","372174376","25927297","1","2024-07-08 14:56:41","prc_443246.jp2",NULL
"5702","1","prc_443247.tif","443247","9331","13293","372174376","20224452","1","2024-07-08 14:56:41","prc_443247.jp2",NULL
"5703","1","prc_443249.tif","443249","9331","13293","372174376","15633516","1","2024-07-08 14:56:41","prc_443249.jp2",NULL
"5704","1","prc_443250.tif","443250","9331","13421","375757000","21833322","1","2024-07-08 14:56:41","prc_443250.jp2",NULL
"5705","1","prc_443251.tif","443251","9331","13437","376204888","22657775","1","2024-07-08 14:56:41","prc_443251.jp2",NULL
"5706","1","prc_443254.tif","443254","9403","13245","373692584","7831554","1","2024-07-08 14:56:41","prc_443254.jp2",NULL
"5707","1","prc_443261.tif","443261","9549","13523","387457312","14859813","1","2024-07-08 14:56:41","prc_443261.jp2",NULL
"5708","1","prc_443262.tif","443262","9331","13373","374413816","15358024","1","2024-07-08 14:56:41","prc_443262.jp2",NULL
"5709","1","prc_443275.tif","443275","9219","13437","371689576","4753126","1","2024-07-08 14:56:41","prc_443275.jp2",NULL
"5710","1","prc_443276.tif","443276","9331","13181","369039632","20986834","1","2024-07-08 14:56:41","prc_443276.jp2",NULL
"5711","1","prc_443277.tif","443277","9331","13293","372174376","19864815","1","2024-07-08 14:56:41","prc_443277.jp2",NULL
"5712","1","prc_443278.tif","443278","9331","13118","367276552","24900870","1","2024-07-08 14:56:41","prc_443278.jp2",NULL
"5713","1","prc_443281.tif","443281","9331","13149","368144336","15029311","1","2024-07-08 14:56:41","prc_443281.jp2",NULL
"5714","1","prc_443283.tif","443283","9475","13421","381555832","5274135","1","2024-07-08 14:56:41","prc_443283.jp2",NULL
"5715","1","prc_443284.tif","443284","9475","13421","381555832","4994493","1","2024-07-08 14:56:41","prc_443284.jp2",NULL
"5716","1","prc_443285.tif","443285","9475","13421","381555832","5136846","1","2024-07-08 14:56:41","prc_443285.jp2",NULL
"5717","1","prc_443286.tif","443286","9475","13421","381555832","4905575","1","2024-07-08 14:56:41","prc_443286.jp2",NULL
"5718","1","prc_443287.tif","443287","9475","13421","381555832","7409812","1","2024-07-08 14:56:41","prc_443287.jp2",NULL
"5719","1","prc_443288.tif","443288","9475","13421","381555832","4805642","1","2024-07-08 14:56:41","prc_443288.jp2",NULL
"5720","1","prc_443289.tif","443289","9475","13421","381555832","6563302","1","2024-07-08 14:56:41","prc_443289.jp2",NULL
"5721","1","prc_443290.tif","443290","9475","13421","381555832","4744102","1","2024-07-08 14:56:41","prc_443290.jp2",NULL
"5722","1","prc_443291.tif","443291","9475","13421","381555832","4694385","1","2024-07-08 14:56:41","prc_443291.jp2",NULL
"5723","1","prc_443292.tif","443292","9475","13421","381555832","7297156","1","2024-07-08 14:56:41","prc_443292.jp2",NULL
"5724","1","prc_443293.tif","443293","9475","13421","381555832","4636625","1","2024-07-08 14:56:41","prc_443293.jp2",NULL
"5725","1","prc_443294.tif","443294","9475","13421","381555832","6728654","1","2024-07-08 14:56:41","prc_443294.jp2",NULL
"5726","1","prc_443295.tif","443295","9475","13421","381555832","7220304","1","2024-07-08 14:56:41","prc_443295.jp2",NULL
"5727","1","prc_443296.tif","443296","9475","13421","381555832","8475495","1","2024-07-08 14:56:41","prc_443296.jp2",NULL
"5728","1","prc_443314.tif","443314","9331","13293","372174376","7750592","1","2024-07-08 14:56:41","prc_443314.jp2",NULL
"5729","1","prc_443315.tif","443315","9331","13293","372174376","9355310","1","2024-07-08 14:56:41","prc_443315.jp2",NULL
"5730","1","prc_443316.tif","443316","9331","13293","372174376","7789959","1","2024-07-08 14:56:41","prc_443316.jp2",NULL
"5731","1","prc_443317.tif","443317","9331","13293","372174376","12202823","1","2024-07-08 14:56:41","prc_443317.jp2",NULL
"5732","1","prc_443318.tif","443318","9331","13293","372174376","7896415","1","2024-07-08 14:56:41","prc_443318.jp2",NULL
"5733","1","prc_443319.tif","443319","9331","13293","372174376","16191258","1","2024-07-08 14:56:41","prc_443319.jp2",NULL
"5734","1","prc_443320.tif","443320","9331","13293","372174376","11829611","1","2024-07-08 14:56:41","prc_443320.jp2",NULL
"5735","1","prc_443321.tif","443321","9331","13293","372174376","11009252","1","2024-07-08 14:56:41","prc_443321.jp2",NULL
"5736","1","prc_443321a.tif","443321","9331","13293","372174376","10564267","1","2024-07-08 14:56:41","prc_443321a.jp2",NULL
"5737","1","prc_443322.tif","443322","9331","13293","372174376","6043105","1","2024-07-08 14:56:41","prc_443322.jp2",NULL
"5738","1","prc_443323.tif","443323","9331","13293","372174376","6613112","1","2024-07-08 14:56:41","prc_443323.jp2",NULL
"5739","1","prc_443353.tif","443353","9459","13261","376371784","7355083","1","2024-07-08 14:56:41","prc_443353.jp2",NULL
"5740","1","prc_443354.tif","443354","9459","13261","376371784","9582639","1","2024-07-08 14:56:41","prc_443354.jp2",NULL
"5741","1","prc_443355.tif","443355","9459","13261","376371784","5039127","1","2024-07-08 14:56:41","prc_443355.jp2",NULL
"5742","1","prc_443356.tif","443356","9459","13261","376371784","5998665","1","2024-07-08 14:56:41","prc_443356.jp2",NULL
"5743","1","prc_443357.tif","443357","9459","13261","376371784","7042939","1","2024-07-08 14:56:41","prc_443357.jp2",NULL
"5744","1","prc_443358.tif","443358","9459","13261","376371784","7020480","1","2024-07-08 14:56:41","prc_443358.jp2",NULL
"5745","1","prc_443359.tif","443359","9459","13261","376371784","6999732","1","2024-07-08 14:56:41","prc_443359.jp2",NULL
"5746","1","prc_443360.tif","443360","9459","13261","376371784","5890610","1","2024-07-08 14:56:41","prc_443360.jp2",NULL
"5747","1","prc_443361.tif","443361","9459","13261","376371784","4134892","1","2024-07-08 14:56:41","prc_443361.jp2",NULL
"5748","1","prc_443362.tif","443362","9459","13261","376371784","4828201","1","2024-07-08 14:56:41","prc_443362.jp2",NULL
"5749","1","prc_443363.tif","443363","9459","13261","376371784","4923530","1","2024-07-08 14:56:41","prc_443363.jp2",NULL
"5750","1","prc_443364.tif","443364","9443","13437","380720200","11966471","1","2024-07-08 14:56:41","prc_443364.jp2",NULL
"5751","1","prc_443365.tif","443365","9443","13437","380720200","7048947","1","2024-07-08 14:56:41","prc_443365.jp2",NULL
"5752","1","prc_443366.tif","443366","9443","13437","380720200","8813909","1","2024-07-08 14:56:41","prc_443366.jp2",NULL
"5753","1","prc_443367.tif","443367","9475","13677","388831680","11112655","1","2024-07-08 14:56:41","prc_443367.jp2",NULL
"5754","1","prc_443368.tif","443368","9475","13677","388831680","9515311","1","2024-07-08 14:56:41","prc_443368.jp2",NULL
"5755","1","prc_443369.tif","443369","9475","13677","388831680","9674064","1","2024-07-08 14:56:41","prc_443369.jp2",NULL
"5756","1","prc_443370.tif","443370","9475","13677","388831680","9361954","1","2024-07-08 14:56:41","prc_443370.jp2",NULL
"5757","1","prc_443371.tif","443371","9475","13677","388831680","8573074","1","2024-07-08 14:56:41","prc_443371.jp2",NULL
"5758","1","prc_443372.tif","443372","9475","13677","388831680","11305539","1","2024-07-08 14:56:41","prc_443372.jp2",NULL
"5759","1","prc_443373.tif","443373","9475","13677","388831680","10488188","1","2024-07-08 14:56:41","prc_443373.jp2",NULL
"5760","1","prc_443374.tif","443374","9475","13677","388831680","6994440","1","2024-07-08 14:56:41","prc_443374.jp2",NULL
"5761","1","prc_443375.tif","443375","9475","13677","388831680","8571765","1","2024-07-08 14:56:41","prc_443375.jp2",NULL
"5762","1","prc_443376.tif","443376","9475","13693","389286480","7935513","1","2024-07-08 14:56:41","prc_443376.jp2",NULL
"5763","1","prc_443377.tif","443377","9475","13693","389286480","9020534","1","2024-07-08 14:56:41","prc_443377.jp2",NULL
"5764","1","prc_443378.tif","443378","9475","13693","389286480","10932868","1","2024-07-08 14:56:41","prc_443378.jp2",NULL
"5765","1","prc_443379.tif","443379","9475","13693","389286480","8955869","1","2024-07-08 14:56:41","prc_443379.jp2",NULL
"5766","1","prc_443380.tif","443380","9475","13693","389286480","7394401","1","2024-07-08 14:56:41","prc_443380.jp2",NULL
"5767","1","prc_443381.tif","443381","9475","13693","389286480","10288111","1","2024-07-08 14:56:41","prc_443381.jp2",NULL
"5768","1","prc_443382.tif","443382","9475","13693","389286480","7571382","1","2024-07-08 14:56:41","prc_443382.jp2",NULL
"5769","1","prc_443383.tif","443383","9475","13693","389286480","7518103","1","2024-07-08 14:56:41","prc_443383.jp2",NULL
"5770","1","prc_443384.tif","443384","9475","13693","389286480","6693322","1","2024-07-08 14:56:41","prc_443384.jp2",NULL
"5771","1","prc_443385.tif","443385","9475","13693","389286480","9146392","1","2024-07-08 14:56:41","prc_443385.jp2",NULL
"5772","1","prc_443386.tif","443386","9475","13693","389286480","8455913","1","2024-07-08 14:56:41","prc_443386.jp2",NULL
"5773","1","prc_443387.tif","443387","9475","13693","389286480","8592834","1","2024-07-08 14:56:41","prc_443387.jp2",NULL
"5774","1","prc_443388.tif","443388","9475","13693","389286480","10397997","1","2024-07-08 14:56:41","prc_443388.jp2",NULL
"5775","1","prc_443389.tif","443389","9475","13693","389286480","10492899","1","2024-07-08 14:56:41","prc_443389.jp2",NULL
"5776","1","prc_443390.tif","443390","9475","13693","389286480","10799128","1","2024-07-08 14:56:41","prc_443390.jp2",NULL
"5777","1","prc_443391.tif","443391","9475","13661","388376880","11916253","1","2024-07-08 14:56:41","prc_443391.jp2",NULL
"5778","1","prc_443392.tif","443392","9475","13661","388376880","15589748","1","2024-07-08 14:56:41","prc_443392.jp2",NULL
"5779","1","prc_443393.tif","443393","9475","13661","388376880","8517818","1","2024-07-08 14:56:41","prc_443393.jp2",NULL
"5780","1","prc_443394.tif","443394","9475","13661","388376880","9079710","1","2024-07-08 14:56:41","prc_443394.jp2",NULL
"5781","1","prc_443395.tif","443395","9443","13437","380720200","12762030","1","2024-07-08 14:56:41","prc_443395.jp2",NULL
"5782","1","prc_443396.tif","443396","9443","13437","380720200","10552013","1","2024-07-08 14:56:41","prc_443396.jp2",NULL
"5783","1","prc_443397.tif","443397","9443","13437","380720200","6417342","1","2024-07-08 14:56:41","prc_443397.jp2",NULL
"5784","1","prc_443405.tif","443405","9331","13293","372174376","9805734","1","2024-07-08 14:56:41","prc_443405.jp2",NULL
"5785","1","prc_443406.tif","443406","9331","13293","372174376","7863703","1","2024-07-08 14:56:41","prc_443406.jp2",NULL
"5786","1","prc_443407.tif","443407","9331","13293","372174376","9158897","1","2024-07-08 14:56:41","prc_443407.jp2",NULL
"5787","1","prc_443408.tif","443408","9331","13293","372174376","6219243","1","2024-07-08 14:56:41","prc_443408.jp2",NULL
"5788","1","prc_443409.tif","443409","9331","13421","375757000","4265630","1","2024-07-08 14:56:41","prc_443409.jp2",NULL
"5789","1","prc_443410.tif","443410","9331","13389","374861704","15557224","1","2024-07-08 14:56:41","prc_443410.jp2",NULL
"5790","1","prc_443411.tif","443411","9331","13293","372174376","10480187","1","2024-07-08 14:56:41","prc_443411.jp2",NULL
"5791","1","prc_443412.tif","443412","9331","13293","372174376","9865111","1","2024-07-08 14:56:41","prc_443412.jp2",NULL
"5792","1","prc_443413.tif","443413","9331","13293","372174376","5518860","1","2024-07-08 14:56:41","prc_443413.jp2",NULL
"5793","1","prc_443414.tif","443414","9331","13437","376204888","4891303","1","2024-07-08 14:56:41","prc_443414.jp2",NULL
"5794","1","prc_443415.tif","443415","9331","13293","372174376","8774518","1","2024-07-08 14:56:41","prc_443415.jp2",NULL
"5795","1","prc_443416.tif","443416","9331","13293","372174376","12681479","1","2024-07-08 14:56:41","prc_443416.jp2",NULL
"5796","1","prc_443417.tif","443417","9331","13293","372174376","7612854","1","2024-07-08 14:56:41","prc_443417.jp2",NULL
"5797","1","prc_443418.tif","443418","9331","13293","372174376","8598342","1","2024-07-08 14:56:41","prc_443418.jp2",NULL
"5798","1","prc_443419.tif","443419","9331","13293","372174376","7682499","1","2024-07-08 14:56:41","prc_443419.jp2",NULL
"5799","1","prc_443420.tif","443420","9331","13293","372174376","6229262","1","2024-07-08 14:56:41","prc_443420.jp2",NULL
"5800","1","prc_443421.tif","443421","9331","13293","372174376","5830809","1","2024-07-08 14:56:41","prc_443421.jp2",NULL
"5801","1","prc_443422.tif","443422","9331","13293","372174376","7318718","1","2024-07-08 14:56:41","prc_443422.jp2",NULL
"5802","1","prc_443423.tif","443423","9251","13293","368983576","8742482","1","2024-07-08 14:56:41","prc_443423.jp2",NULL
"5803","1","prc_443424.tif","443424","9331","13293","372174376","6508397","1","2024-07-08 14:56:41","prc_443424.jp2",NULL
"5804","1","prc_443425.tif","443425","9331","13293","372174376","7964851","1","2024-07-08 14:56:41","prc_443425.jp2",NULL
"5805","1","prc_443426.tif","443426","9331","13293","372174376","6133351","1","2024-07-08 14:56:41","prc_443426.jp2",NULL
"5806","1","prc_443427.tif","443427","9331","13293","372174376","12385771","1","2024-07-08 14:56:41","prc_443427.jp2",NULL
"5807","1","prc_443428.tif","443428","9331","13293","372174376","5730768","1","2024-07-08 14:56:41","prc_443428.jp2",NULL
"5808","1","prc_443429.tif","443429","9331","13293","372174376","6086414","1","2024-07-08 14:56:41","prc_443429.jp2",NULL
"5809","1","prc_443430.tif","443430","9331","13293","372174376","6484698","1","2024-07-08 14:56:41","prc_443430.jp2",NULL
"5810","1","prc_443435.tif","443435","9331","13293","372174376","13856150","1","2024-07-08 14:56:41","prc_443435.jp2",NULL
"5811","1","prc_443436.tif","443436","9331","13293","372174376","23424426","1","2024-07-08 14:56:41","prc_443436.jp2",NULL
"5812","1","prc_443437.tif","443437","9331","13293","372174376","18281142","1","2024-07-08 14:56:41","prc_443437.jp2",NULL
"5813","1","prc_443438.tif","443438","9331","13293","372174376","9875012","1","2024-07-08 14:56:41","prc_443438.jp2",NULL
"5814","1","prc_443439.tif","443439","9203","13453","371485864","17137627","1","2024-07-08 14:56:41","prc_443439.jp2",NULL
"5815","1","prc_443440.tif","443440","9331","13437","376204888","12691064","1","2024-07-08 14:56:41","prc_443440.jp2",NULL
"5816","1","prc_443442.tif","443442","9203","13389","369719368","13253962","1","2024-07-08 14:56:41","prc_443442.jp2",NULL
"5817","1","prc_443443.tif","443443","9331","13293","372174376","10617817","1","2024-07-08 14:56:41","prc_443443.jp2",NULL
"5818","1","prc_443444.tif","443444","9331","13293","372174376","5582403","1","2024-07-08 14:56:41","prc_443444.jp2",NULL
"5819","1","prc_443445.tif","443445","9331","13453","376652776","4630067","1","2024-07-08 14:56:41","prc_443445.jp2",NULL
"5820","1","prc_443446.tif","443446","9331","13293","372174376","4588258","1","2024-07-08 14:56:41","prc_443446.jp2",NULL
"5821","1","prc_443447.tif","443447","9331","13293","372174376","5812179","1","2024-07-08 14:56:41","prc_443447.jp2",NULL
"5822","1","prc_443448.tif","443448","9331","13421","375757000","7960207","1","2024-07-08 14:56:41","prc_443448.jp2",NULL
"5823","1","prc_443449.tif","443449","9331","13437","376204888","5307043","1","2024-07-08 14:56:41","prc_443449.jp2",NULL
"5824","1","prc_443450.tif","443450","9331","13293","372174376","3820824","1","2024-07-08 14:56:41","prc_443450.jp2",NULL
"5825","1","prc_443454.tif","443454","9331","13293","372174376","4223150","1","2024-07-08 14:56:41","prc_443454.jp2",NULL
"5826","1","prc_443465.tif","443465","9612","13491","389090888","7121131","1","2024-07-08 14:56:41","prc_443465.jp2",NULL
"5827","1","prc_443466.tif","443466","9612","13491","389090888","7007031","1","2024-07-08 14:56:41","prc_443466.jp2",NULL
"5828","1","prc_443467.tif","443467","9612","13491","389090888","6879088","1","2024-07-08 14:56:41","prc_443467.jp2",NULL
"5829","1","prc_443468.tif","443468","9612","13491","389090888","16368760","1","2024-07-08 14:56:41","prc_443468.jp2",NULL
"5830","1","prc_443469.tif","443469","9612","13491","389090888","26959649","1","2024-07-08 14:56:41","prc_443469.jp2",NULL
"5831","1","prc_443470.tif","443470","9612","13491","389090888","10863071","1","2024-07-08 14:56:41","prc_443470.jp2",NULL
"5832","1","prc_443471.tif","443471","9612","13491","389090888","6719615","1","2024-07-08 14:56:41","prc_443471.jp2",NULL
"5833","1","prc_443472.tif","443472","9612","13491","389090888","8768313","1","2024-07-08 14:56:41","prc_443472.jp2",NULL
"5834","1","prc_443473.tif","443473","9612","13491","389090888","8642610","1","2024-07-08 14:56:41","prc_443473.jp2",NULL
"5835","1","prc_443474.tif","443474","9612","13491","389090888","12215930","1","2024-07-08 14:56:41","prc_443474.jp2",NULL
"5836","1","prc_443475.tif","443475","9331","13293","372174376","10340238","1","2024-07-08 14:56:41","prc_443475.jp2",NULL
"5837","1","prc_443476.tif","443476","9331","13293","372174376","7437555","1","2024-07-08 14:56:41","prc_443476.jp2",NULL
"5838","1","prc_443477.tif","443477","9331","13293","372174376","13413696","1","2024-07-08 14:56:41","prc_443477.jp2",NULL
"5839","1","prc_443478.tif","443478","9331","13389","374861704","7114284","1","2024-07-08 14:56:41","prc_443478.jp2",NULL
"5840","1","prc_443479.tif","443479","9331","13293","372174376","9834284","1","2024-07-08 14:56:41","prc_443479.jp2",NULL
"5841","1","prc_443480.tif","443480","9331","13293","372174376","11281482","1","2024-07-08 14:56:41","prc_443480.jp2",NULL
"5842","1","prc_443481.tif","443481","9331","13293","372174376","8465409","1","2024-07-08 14:56:41","prc_443481.jp2",NULL
"5843","1","prc_443482.tif","443482","9331","13293","372174376","9443771","1","2024-07-08 14:56:41","prc_443482.jp2",NULL
"5844","1","prc_443483.tif","443483","9331","13293","372174376","14383426","1","2024-07-08 14:56:41","prc_443483.jp2",NULL
"5845","1","prc_443484.tif","443484","9331","13293","372174376","21194537","1","2024-07-08 14:56:41","prc_443484.jp2",NULL
"5846","1","prc_443485.tif","443485","9331","13293","372174376","18796097","1","2024-07-08 14:56:41","prc_443485.jp2",NULL
"5847","1","prc_443500.tif","443500","9331","13437","376204888","5922127","1","2024-07-08 14:56:41","prc_443500.jp2",NULL
"5848","1","prc_443501.tif","443501","9331","13293","372174376","9454848","1","2024-07-08 14:56:41","prc_443501.jp2",NULL
"5849","1","prc_443502.tif","443502","9331","13437","376204888","11688268","1","2024-07-08 14:56:41","prc_443502.jp2",NULL
"5850","1","prc_443503.tif","443503","9331","13293","372174376","4883765","1","2024-07-08 14:56:41","prc_443503.jp2",NULL
"5851","1","prc_443517.tif","443517","9331","13293","372174376","7677177","1","2024-07-08 14:56:41","prc_443517.jp2",NULL
"5852","1","prc_443518.tif","443518","9331","13293","372174376","9767819","1","2024-07-08 14:56:41","prc_443518.jp2",NULL
"5853","1","prc_443519.tif","443519","9331","13293","372174376","9143904","1","2024-07-08 14:56:41","prc_443519.jp2",NULL
"5854","1","prc_443520.tif","443520","9331","13293","372174376","12867119","1","2024-07-08 14:56:41","prc_443520.jp2",NULL
"5855","1","prc_443521.tif","443521","9331","13293","372174376","20878451","1","2024-07-08 14:56:41","prc_443521.jp2",NULL
"5856","1","prc_443522.tif","443522","9331","13293","372174376","4217967","1","2024-07-08 14:56:41","prc_443522.jp2",NULL
"5857","1","prc_443523.tif","443523","9331","13293","372174376","25103815","1","2024-07-08 14:56:41","prc_443523.jp2",NULL
"5858","1","prc_443524.tif","443524","9331","13293","372174376","6785046","1","2024-07-08 14:56:41","prc_443524.jp2",NULL
"5859","1","prc_443525.tif","443525","9331","13293","372174376","11564601","1","2024-07-08 14:56:41","prc_443525.jp2",NULL
"5860","1","prc_443526.tif","443526","9331","13293","372174376","12662244","1","2024-07-08 14:56:41","prc_443526.jp2",NULL
"5861","1","prc_443526a.tif","443526","9331","13293","372174376","12145199","1","2024-07-08 14:56:41","prc_443526a.jp2",NULL
"5862","1","prc_443527.tif","443527","9331","13293","372174376","14363484","1","2024-07-08 14:56:41","prc_443527.jp2",NULL
"5863","1","prc_443544.tif","443544","9459","13453","381819208","19319039","1","2024-07-08 14:56:41","prc_443544.jp2",NULL
"5864","1","prc_443545.tif","443545","9443","13437","380720200","11147969","1","2024-07-08 14:56:41","prc_443545.jp2",NULL
"5865","1","prc_443546.tif","443546","9331","13293","372174376","8546936","1","2024-07-08 14:56:41","prc_443546.jp2",NULL
"5866","1","prc_443547.tif","443547","9475","13405","381101032","6815543","1","2024-07-08 14:56:41","prc_443547.jp2",NULL
"5867","1","prc_443548.tif","443548","9331","13293","372174376","4761363","1","2024-07-08 14:56:41","prc_443548.jp2",NULL
"5868","1","prc_443549.tif","443549","9331","13293","372174376","6361197","1","2024-07-08 14:56:41","prc_443549.jp2",NULL
"5869","1","prc_443550.tif","443550","9331","13293","372174376","7876007","1","2024-07-08 14:56:41","prc_443550.jp2",NULL
"5870","1","prc_443551.tif","443551","9459","13373","379549528","8823390","1","2024-07-08 14:56:41","prc_443551.jp2",NULL
"5871","1","prc_443552.tif","443552","9427","13373","378265720","7627872","1","2024-07-08 14:56:41","prc_443552.jp2",NULL
"5872","1","prc_443553.tif","443553","9331","13405","375309112","9292338","1","2024-07-08 14:56:41","prc_443553.jp2",NULL
"5873","1","prc_443554.tif","443554","9443","13437","380720200","12611118","1","2024-07-08 14:56:41","prc_443554.jp2",NULL
"5874","1","prc_443565.tif","443565","9475","13421","381555832","11439216","1","2024-07-08 14:56:41","prc_443565.jp2",NULL
"5875","1","prc_443566.tif","443566","9475","13421","381555832","12899365","1","2024-07-08 14:56:41","prc_443566.jp2",NULL
"5876","1","prc_443567.tif","443567","9475","13421","381555832","17346755","1","2024-07-08 14:56:41","prc_443567.jp2",NULL
"5877","1","prc_443568.tif","443568","9475","13421","381555832","11546373","1","2024-07-08 14:56:41","prc_443568.jp2",NULL
"5878","1","prc_443569.tif","443569","9475","13421","381555832","9990658","1","2024-07-08 14:56:41","prc_443569.jp2",NULL
"5879","1","prc_443570.tif","443570","9475","13421","381555832","9634297","1","2024-07-08 14:56:41","prc_443570.jp2",NULL
"5880","1","prc_443571.tif","443571","9459","13261","376371784","12160752","1","2024-07-08 14:56:41","prc_443571.jp2",NULL
"5881","1","prc_443572.tif","443572","9459","13261","376371784","10550775","1","2024-07-08 14:56:41","prc_443572.jp2",NULL
"5882","1","prc_443573.tif","443573","9459","13261","376371784","9711344","1","2024-07-08 14:56:41","prc_443573.jp2",NULL
"5883","1","prc_443574.tif","443574","9459","13261","376371784","9229052","1","2024-07-08 14:56:41","prc_443574.jp2",NULL
"5884","1","prc_443575.tif","443575","9459","13261","376371784","8634995","1","2024-07-08 14:56:41","prc_443575.jp2",NULL
"5885","1","prc_443576.tif","443576","9459","13261","376371784","8932187","1","2024-07-08 14:56:41","prc_443576.jp2",NULL
"5886","1","prc_443577.tif","443577","9459","13261","376371784","9110240","1","2024-07-08 14:56:41","prc_443577.jp2",NULL
"5887","1","prc_443578.tif","443578","9459","13261","376371784","4968978","1","2024-07-08 14:56:41","prc_443578.jp2",NULL
"5888","1","prc_443579.tif","443579","9459","13261","376371784","6232340","1","2024-07-08 14:56:41","prc_443579.jp2",NULL
